,topic,set,ref,title,size,lastUpdated,downloadCount,voteCount,usabilityRating
2,Principal-Component-Analysis-(PCA),datasets,shrutipandit707/housingnewdataset,Housing-New-Dataset,7KB,2022-09-24 05:37:17,872,58,0.88235295
4,Principal-Component-Analysis-(PCA),datasets,kashnitsky/mlcourse,mlcourse.ai,51MB,2018-12-09 16:45:09,35690,1518,0.88235295
6,Principal-Component-Analysis-(PCA),datasets,kingabzpro/argentina-provincial-data,Argentina provincial data,2KB,2020-12-29 11:06:23,1290,34,1.0
8,Principal-Component-Analysis-(PCA),datasets,mathchi/covid19-and-character-strengths,Covid-19 and Character Strengths,173KB,2021-01-08 22:38:25,1185,65,0.88235295
10,Principal-Component-Analysis-(PCA),datasets,sakhiagarwal/principal-component-analysis-pca,Principal Component Analysis (PCA) ,94KB,2022-09-19 07:05:43,21,0,0.23529412
12,Principal-Component-Analysis-(PCA),datasets,sakhiagarwal/principal-components-analysis-pca,Principal Components Analysis (PCA),29KB,2022-09-18 23:54:03,9,0,0.125
14,Principal-Component-Analysis-(PCA),datasets,thedevastator/improving-naval-vessel-condition-through-machine,Predictive Maintenance: Naval Vessel Condition,446KB,2022-12-04 13:21:04,20,1,0.9411765
16,Principal-Component-Analysis-(PCA),datasets,gaurav9712/wine12,Wine12,4KB,2020-11-23 16:32:31,115,2,0.4117647
18,Principal-Component-Analysis-(PCA),datasets,thedevastator/uncovering-factors-that-affect-used-car-prices,Used Cars,18MB,2022-12-06 13:36:08,235,9,0.9411765
