,topic,set,ref,title,size,lastUpdated,downloadCount,voteCount,usabilityRating
2,Big-data-concepts,datasets,arashnic/e-product-pricing,Marketing: Electronic Products and Pricing Data,4MB,2020-12-19 00:50:26,715,20,0.9705882
4,Big-data-concepts,datasets,techykajal/fakereal-news,Fake-Real News,844KB,2020-06-23 02:46:21,663,14,1.0
6,Big-data-concepts,datasets,miroslavsabo/young-people-survey,Young People Survey,84KB,2016-12-06 03:10:30,39188,702,0.85294116
8,Big-data-concepts,datasets,elikplim/car-evaluation-data-set,Car Evaluation Data Set,5KB,2017-09-01 04:05:49,19354,94,0.8235294
10,Big-data-concepts,datasets,jmmvutu/lottery-features-for-machine-learning-ai,Lottery features for time series Machine Learning,1MB,2021-04-14 13:05:51,114,4,0.8235294
