,topic,set,ref,title,author,lastRunTime,totalVotes
2,'charmap' codec can't encode character '\U0001f4c8' in position 66: character maps to <undefined>,kernels,pmarcelino/comprehensive-data-exploration-with-python,Comprehensive data exploration with Python,"""Pedro Marcelino PhD""",2022-04-30 19:20:37,12859
4,'charmap' codec can't encode character '\U0001f4c8' in position 66: character maps to <undefined>,kernels,residentmario/welcome-to-data-visualization,Welcome to data visualization,Aleksey Bilogur,2018-01-23 20:24:14,450
