,topic,set,ref,title,author,lastRunTime,totalVotes
2,Univariate-data-analysis,kernels,pmarcelino/comprehensive-data-exploration-with-python,Comprehensive data exploration with Python,"""Pedro Marcelino"," PhD""",2022-04-30 19:20:37
4,Univariate-data-analysis,kernels,kanncaa1/feature-selection-and-data-visualization,Feature Selection and Data Visualization,DATAI,2021-07-10 16:05:36,1689
6,Univariate-data-analysis,kernels,residentmario/welcome-to-data-visualization,Welcome to data visualization,Aleksey Bilogur,2018-01-23 20:24:14,450
8,Univariate-data-analysis,kernels,sudalairajkumar/simple-exploration-notebook-zillow-prize,Simple Exploration Notebook - Zillow Prize,SRK,2017-06-03 13:40:09,1104
10,Univariate-data-analysis,kernels,etakla/exploring-the-dataset-univariate-analysis,"""Exploring the Dataset"," Univariate Analysis""",E-M-A-D,2017-02-28 14:19:59
