,topic,set,ref,title,size,lastUpdated,downloadCount,voteCount,usabilityRating
2,Inferential-analysis,datasets,saurabhshahane/geospatiotemporal-and-causal-inferential-analysis,Geospatiotemporal and Causal Inferential Analysis,60MB,2021-06-01 19:46:56,19,6,0.7647059
4,Inferential-analysis,datasets,kmldas/hr-employee-data-descriptive-analytics,HR Employee Analytics,787KB,2021-05-01 09:16:43,3333,38,0.85294116
6,Inferential-analysis,datasets,abdurahmanmaarouf/nba-players-stats-2016-2017,NBA Player Stats (2016 - 2019),106KB,2020-08-19 17:19:31,169,2,0.88235295
8,Inferential-analysis,datasets,dhireshmasilamani/cyclisticbikesharedataanalysis,Cyclistic-Data-Analysis,31MB,2022-08-20 09:53:23,3,0,0.85294116
10,Inferential-analysis,datasets,sandy1811/data-science-interview-questions,Data Science Interview Questions,1005KB,2022-12-21 05:30:07,798,45,0.88235295
12,Inferential-analysis,datasets,whenamancodes/global-database-on-education-for-children,Global Database On Education For Children,124KB,2022-09-13 06:25:48,218,10,0.7647059
14,Inferential-analysis,datasets,thedevastator/introducing-quail-a-comprehensive-reading-compre,QuAIL - (Comprehensive Reading),2MB,2022-11-20 08:54:03,0,1,0.9411765
