,topic,set,ref,title,author,lastRunTime,totalVotes
2,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,arthurtok/interactive-intro-to-dimensionality-reduction,Interactive Intro to Dimensionality Reduction,Anisotropic,2018-09-24 22:53:26,814
4,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,maksimeren/covid-19-literature-clustering,COVID-19 Literature Clustering,MaksimEkin,2021-06-04 15:09:37,1088
6,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,thykhuely/mercari-interactive-eda-topic-modelling,Mercari Interactive EDA + Topic Modelling,ThyKhueLy,2018-04-22 08:23:34,915
8,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,kashnitsky/topic-2-visual-data-analysis-in-python,Topic 2. Visual data analysis in Python,Yury Kashnitsky,2021-05-07 08:36:16,262
10,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,pierremegret/gensim-word2vec-tutorial,Gensim Word2Vec Tutorial,Pierre Megret,2018-10-21 01:14:06,523
12,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,lisphilar/covid-19-data-with-sir-model,COVID-19 data with SIR model,Lisphilar,2022-04-03 16:35:22,438
14,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,pedrodematos/titanic-a-complete-approach-for-data-scientists,Titanic: A complete approach for Data Scientists,Pedro Gonçalves,2021-06-01 16:16:47,508
16,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,,[Private Notebook],,2010-04-01 00:00:00,0
18,'charmap' codec can't encode character '\U0001f525' in position 103: character maps to <undefined>,kernels,lalitharajesh/iris-dataset-exploratory-data-analysis,Iris Dataset - Exploratory Data Analysis,Lalitha Rajesh,2018-01-26 11:39:38,89
