,topic,set,ref,title,author,lastRunTime,totalVotes
2,'charmap' codec can't encode character '\U0001f3e0' in position 74: character maps to <undefined>,kernels,divan0/multiple-linear-regression,Multiple Linear Regression,Diva Dugar,2018-08-01 14:19:36,145
4,'charmap' codec can't encode character '\U0001f3e0' in position 74: character maps to <undefined>,kernels,gauravduttakiit/bike-sharing-multiple-linear-regression,Bike Sharing : Multiple Linear Regression,Gaurav Dutta,2022-01-22 13:15:59,56
6,'charmap' codec can't encode character '\U0001f3e0' in position 74: character maps to <undefined>,kernels,stieranka/multiple-linear-regression,Multiple Linear Regression,Marek,2018-09-26 14:16:14,18
